FECHA,DEPARTAMENTO,MUNICIPIO,DIA ,HORA,BARRIO,ZONA,CLASE SITIO,EDAD,GENERO,CLASE BIEN,MARCA BIEN,LINEA,MODELO,COLOR,ARMA EMPLEADA,MOVIL AGRESOR,MOVIL VICTIMA,ESTADO CIVIL,PROFESIONES,ESCOLARIDAD,CODIGO DANE,2014
,VALLE,CALI (CT),Jueves,12:50,URB. COLSEGUROS E19,URBANA,FRENTE A RESIDENCIAS NO REPORTADO VIA PUBLICA,66,MASCULINO,CAMIONETA,CHEVROLET,LUV 2.2,2000,PLATA,LLAVE MAESTRA,A PIE,A PIE,CASADO,NO REPORTADO,TECNICO,76001000,1
,VALLE,CALI (CT),Jueves,14:30,PORVENIR E4,URBANA,VIAS PUBLICAS,46,MASCULINO,AUTOMOVIL,CHEVROLET,OPTRA,2009,BEIGE,ARMA DE FUEGO,A PIE,A PIE,UNION LIBRE,NO REPORTADO,SECUNDARIA,76001000,1
,VALLE,CALI (CT),Jueves,16:00,LA NUEVA BASE E8,URBANA,VIAS PUBLICAS,38,FEMENINO,AUTOMOVIL,MAZDA,323,1990,BLANCO,LLAVE MAESTRA,A PIE,A PIE,CASADO,NO REPORTADO,SECUNDARIA,76001000,1
,VALLE,CALI (CT),Jueves,16:10,MANUEL MRIA B/VENTURTA E9,URBANA,FRENTE A RESIDENCIAS NO REPORTADO VIA PUBLICA,32,MASCULINO,CAMIONETA,NISSAN,NAVARA,2014,GRIS,ARMA DE FUEGO,A PIE,A PIE,CASADO,NO REPORTADO,SUPERIOR,76001000,1
,VALLE,CALI (CT),Jueves,20:20,PRADOS DEL NORTE E2,URBANA,VIAS PUBLICAS,37,MASCULINO,AUTOMOVIL,HYUNDAI,ELANTRA,2013,NEGRO,LLAVE MAESTRA,A PIE,A PIE,UNION LIBRE,NO REPORTADO,SECUNDARIA,76001000,1
,VALLE,CALI (CT),Jueves,20:40,DEPARTAMENTAL E10,URBANA,VIAS PUBLICAS,53,FEMENINO,AUTOMOVIL,HYUNDAI,ATOS,2007,BEIGE,LLAVE MAESTRA,A PIE,A PIE,CASADO,NO REPORTADO,SUPERIOR,76001000,1
,VALLE,CALI (CT),Jueves,21:00,URB. COLSEGUROS E19,URBANA,VIAS PUBLICAS,32,MASCULINO,AUTOMOVIL,MAZDA,DEMIO 1.3,2005,GRIS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,VEHICULO,CASADO,NO REPORTADO,SUPERIOR,76001000,1
,VALLE,PALMIRA,Jueves,11:30,CORREGIMIENTO LA HERRADURA,RURAL,HACIENDA,61,MASCULINO,TRACTOR,NEW HOLLAND,LINEA STANDAR,2007,AZUL,ARMA DE FUEGO,A PIE,A PIE,UNION LIBRE,NO REPORTADO,SECUNDARIA,76520000,1
,ANTIOQUIA,ITAGUI,Viernes,8:30,SAN JOSE,URBANA,VIAS PUBLICAS,25,MASCULINO,CAMION,CHEVROLET,NPR,2011,BLANCO,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,VEHICULO,SOLTERO,NO REPORTADO,SECUNDARIA,5360000,1
,CAUCA,SANTANDER DE QUILICHAO,Viernes,14:00,SANTA INES,URBANA,VIAS PUBLICAS,48,MASCULINO,CAMIONETA,CHEVROLET,LUV DIESEL,2013,BLANCO,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,A PIE,UNION LIBRE,NO REPORTADO,PRIMARIA,19698000,1
,CUNDINAMARCA,TENJO,Viernes,22:30,VER.CHACAL,URBANA,VIAS PUBLICAS,50,MASCULINO,CAMION,CHEVROLET,NPR,1999,AZUL,ESCOPOLAMINA,A PIE,A PIE,CASADO,NO REPORTADO,SECUNDARIA,25799000,1
,VALLE,BUENAVENTURA,Viernes,18:40,VIA BUENAVENTURA - BUGA,RURAL,VIAS PUBLICAS,34,MASCULINO,TRACTO_CAMION,VOLKSWAGEN,LINEA STANDARD,2006,BLANCO,ARMA DE FUEGO,A PIE,VEHICULO,UNION LIBRE,NO REPORTADO,SECUNDARIA,76109000,1
,VALLE,CALI (CT),Viernes,10:30,CANEY E17,URBANA,VIAS PUBLICAS,24,MASCULINO,TAXI,HYUNDAI,ATOS,2008,AMARILLO,ARMA DE FUEGO,PASAJERO TAXI,CONDUCTOR TAXI,SOLTERO,NO REPORTADO,SECUNDARIA,76001000,1
,VALLE,CALI (CT),Viernes,15:53,URBANIZACION LA MERCED E2,URBANA,VIAS PUBLICAS,44,FEMENINO,AUTOMOVIL,MAZDA,323,1993,ESTRATO DE PERLA,LLAVE MAESTRA,A PIE,A PIE,UNION LIBRE,NO REPORTADO,TECNICO,76001000,1
,VALLE,CALI (CT),Viernes,21:45,MIRAFLORES E19,URBANA,FRENTE A RESIDENCIAS NO REPORTADO VIA PUBLICA,34,FEMENINO,AUTOMOVIL,KIA,PICANTO 1.1 EX AUT,2008,PLATEADO,LLAVE MAESTRA,A PIE,A PIE,SOLTERO,NO REPORTADO,SUPERIOR,76001000,1
,VALLE,CALI (CT),Viernes,22:30,LILI E17,URBANA,VIAS PUBLICAS,26,FEMENINO,AUTOMOVIL,CHEVROLET,AVEO SPECIAL EDITION 1.4 3P A.A.,2012,GRIS,LLAVE MAESTRA,A PIE,A PIE,UNION LIBRE,NO REPORTADO,SECUNDARIA,76001000,1
,VALLE,CALI (CT),Viernes,23:00,TORRES DE CONFANDI E5,URBANA,VIAS PUBLICAS,44,FEMENINO,AUTOMOVIL,HYUNDAI,ATOS,2010,NEGRO,LLAVE MAESTRA,A PIE,A PIE,CASADO,NO REPORTADO,SUPERIOR,76001000,1
,VALLE,PALMIRA,Viernes,22:15,BERLIN,URBANA,VIAS PUBLICAS,21,MASCULINO,CAMIONETA,TOYOTA,LAND CRUSER,1994,ROJO,LLAVE MAESTRA,A PIE,A PIE,SOLTERO,NO REPORTADO,SUPERIOR,76520000,1
,ANTIOQUIA,BELLO,Domingo,2:15,CENTRAL,URBANA,VIAS PUBLICAS,35,MASCULINO,AUTOMOVIL,CHEVROLET,SWIFT,1991,AZUL,LLAVE MAESTRA,A PIE,A PIE,CASADO,NO REPORTADO,SUPERIOR,5088000,1
,CAUCA,MORALES,Domingo,14:00,CENTRO,URBANA,PARQUES,23,FEMENINO,AUTOMOVIL,CHEVROLET,SPRINT,1997,VERDE,LLAVE MAESTRA,A PIE,CONDUCTOR TAXI,SOLTERO,NO REPORTADO,SUPERIOR,19473000,1
,CUNDINAMARCA,SOACHA,Domingo,22:00,NUEVA COMPARTIR,RURAL,VIAS PUBLICAS,18,MASCULINO,CAMIONETA,TOYOTA,HILUX,2008,GRIS,ARMA DE FUEGO,VEHICULO,VEHICULO,SOLTERO,NO REPORTADO,SECUNDARIA,25754000,1
,CESAR,SAN DIEGO,Lunes,4:00,CHIPANA,URBANA,VIAS PUBLICAS,46,MASCULINO,AUTOMOVIL,MAZDA,626,2000,NEGRO,LLAVE MAESTRA,A PIE,A PIE,SOLTERO,NO REPORTADO,SECUNDARIA,20750000,1
,MAGDALENA,SANTA MARTA (CT),Domingo,9:30,RODADERO SUR,URBANA,PARQUEADERO,74,MASCULINO,AUTOMOVIL,RENAULT,LINEA STANDARD,1987,VERDE OSCURO,CORTANTES,A PIE,A PIE,SOLTERO,NO REPORTADO,SECUNDARIA,47001000,1
,VALLE,CALI (CT),Domingo,6:10,PORVENIR E4,URBANA,VIAS PUBLICAS,44,MASCULINO,AUTOMOVIL,HYUNDAI,ATOS,2011,BLANCO,LLAVE MAESTRA,A PIE,A PIE,UNION LIBRE,NO REPORTADO,SECUNDARIA,76001000,1
,VALLE,CALI (CT),Domingo,12:45,LOS ALCAZARES E6,URBANA,VIAS PUBLICAS,34,MASCULINO,AUTOMOVIL,RENAULT,R12,1980,AZUL,LLAVE MAESTRA,A PIE,A PIE,UNION LIBRE,NO REPORTADO,SECUNDARIA,76001000,1
,VALLE,CALI (CT),Domingo,13:00,METROPOLITANO DEL NORTE E5,URBANA,VIAS PUBLICAS,54,MASCULINO,AUTOMOVIL,MAZDA,323,1993,AZUL,LLAVE MAESTRA,A PIE,A PIE,CASADO,NO REPORTADO,SECUNDARIA,76001000,1
,VALLE,CALI (CT),Domingo,17:00,PETECUY III E6,URBANA,VIAS PUBLICAS,61,FEMENINO,AUTOMOVIL,RENAULT,R6,1977,AMARILLO,LLAVE MAESTRA,A PIE,A PIE,CASADO,NO REPORTADO,PRIMARIA,76001000,1
,VALLE,CALI (CT),Domingo,22:00,SAN ANTONIO E3,URBANA,VIAS PUBLICAS,37,MASCULINO,AUTOMOVIL,RENAULT,R12,1980,NARANJA,LLAVE MAESTRA,A PIE,A PIE,SOLTERO,NO REPORTADO,SECUNDARIA,76001000,1
,VALLE,CALI (CT),Domingo,22:30,LA ALIANZA E4,URBANA,VIAS PUBLICAS,32,MASCULINO,AUTOMOVIL,CHEVROLET,ALTO,2001,AZUL,LLAVE MAESTRA,A PIE,A PIE,UNION LIBRE,NO REPORTADO,TECNICO,76001000,1
,VALLE,CALI (CT),Domingo,22:40,PRIMERO DE MAYO E17,URBANA,VIAS PUBLICAS,46,MASCULINO,AUTOMOVIL,CHEVROLET,SPARK,2007,BLANCO,LLAVE MAESTRA,A PIE,A PIE,CASADO,NO REPORTADO,SUPERIOR,76001000,1
,GUAJIRA,SAN JUAN DEL CESAR,Lunes,22:00,CORREGIMIENTO EL HATICO DE LOS INDIOS,RURAL,TRAMO DE VIA,46,MASCULINO,AUTOMOVIL,MAZDA,626,1992,PERLA,ARMA DE FUEGO,PASAJERO TAXI,CONDUCTOR MOTOCICLETA,CASADO,NO REPORTADO,PRIMARIA,44650000,1
,VALLE,CALI (CT),Lunes,0:30,SAN JUAN BOSCO E3,URBANA,VIAS PUBLICAS,35,MASCULINO,AUTOMOVIL,CHEVROLET,SPARK,2010,NEGRO,ARMA DE FUEGO,A PIE,VEHICULO,CASADO,NO REPORTADO,SUPERIOR,76001000,1
,VALLE,CALI (CT),Lunes,21:15,LA BASE,URBANA,VIAS PUBLICAS,41,MASCULINO,AUTOMOVIL,HYUNDAI,I10,2014,BLANCO,LLAVE MAESTRA,A PIE,A PIE,DIVORCIADO,NO REPORTADO,SUPERIOR,76001000,1
,ANTIOQUIA,BELLO,Martes,4:00,EL CAIRO,URBANA,VIAS PUBLICAS,43,MASCULINO,AUTOMOVIL,TOYOTA,LAND CRUISER FZJ71 LX,,ROJO,LLAVE MAESTRA,A PIE,A PIE,CASADO,NO REPORTADO,TECNICO,5088000,1
,CESAR,VALLEDUPAR (CT),Martes,8:30,MERCADO,URBANA,PLAZAS DE MERCADO,29,MASCULINO,AUTOMOVIL,MAZDA,323,1998,GRIS,LLAVE MAESTRA,A PIE,A PIE,UNION LIBRE,NO REPORTADO,PRIMARIA,20001000,1
,GUAJIRA,MANAURE,Martes,18:00,SECTOR ENTRADA AL PAJARO,RURAL,TRAMO DE VIA,46,MASCULINO,CAMIONETA,FORD,F150,1995,BLANCO,ARMA DE FUEGO,PASAJERO TAXI,VEHICULO,CASADO,NO REPORTADO,SECUNDARIA,44560000,1
,VALLE,CALI (CT),Martes,12:40,NUEVA FLORESTA E12,URBANA,VIAS PUBLICAS,53,MASCULINO,AUTOMOVIL,CHEVROLET,SAMURAI,1990,BLANCO,LLAVE MAESTRA,A PIE,A PIE,CASADO,NO REPORTADO,SUPERIOR,76001000,1
,VALLE,CALI (CT),Martes,16:52,METROPOLITANO DEL NORTE E5,URBANA,VIAS PUBLICAS,38,MASCULINO,CAMIONETA,CHEVROLET,LUV 3.2,1996,VERDE,LLAVE MAESTRA,A PIE,A PIE,UNION LIBRE,NO REPORTADO,SECUNDARIA,76001000,1
,VALLE,CALI (CT),Martes,19:40,LILI E17,URBANA,PARQUEADERO,22,MASCULINO,AUTOMOVIL,HYUNDAI,ATOS,2006,AZUL,LLAVE MAESTRA,A PIE,A PIE,CASADO,NO REPORTADO,SECUNDARIA,76001000,1
,VALLE,CALI (CT),Martes,20:09,ALFEREZ REAL E18,URBANA,VIAS PUBLICAS,41,MASCULINO,AUTOMOVIL,CHEVROLET,SPARK,2008,GRIS,LLAVE MAESTRA,A PIE,A PIE,CASADO,NO REPORTADO,SUPERIOR,76001000,1
,VALLE,PALMIRA,Martes,2:30,VIA PALMASECA - ROZO - CERRITO,RURAL,VIAS PUBLICAS,31,MASCULINO,AUTOMOVIL,RENAULT,R18,1986,BLANCO,ARMA BLANCA,VEHICULO,VEHICULO,SOLTERO,NO REPORTADO,SECUNDARIA,76520000,1
,ANTIOQUIA,BELLO,Jueves,16:20,EL CAIRO,URBANA,VIAS PUBLICAS,23,FEMENINO,AUTOMOVIL,CHEVROLET,GRAND VITARA,,GRIS,LLAVE MAESTRA,A PIE,A PIE,CASADO,NO REPORTADO,SECUNDARIA,5088000,1
,CESAR,VALLEDUPAR (CT),Jueves,0:00,EL AMPARO,URBANA,FRENTE A RESIDENCIAS NO REPORTADO VIA PUBLICA,58,MASCULINO,AUTOMOVIL,MAZDA,626,1996,VERDE,LLAVE MAESTRA,A PIE,A PIE,CASADO,NO REPORTADO,SECUNDARIA,20001000,1
,CESAR,VALLEDUPAR (CT),Jueves,2:10,URB. LOS COCOS,URBANA,VIAS PUBLICAS,27,MASCULINO,TAXI,CHEVROLET,SPARK,2013,AMARILLO,ARMA DE FUEGO,A PIE,A PIE,SOLTERO,NO REPORTADO,PRIMARIA,20001000,1
,VALLE,CALI (CT),Jueves,7:30,LA ESMERALDA E4,URBANA,VIAS PUBLICAS,33,MASCULINO,AUTOMOVIL,MAZDA,3,2006,BLANCO,LLAVE MAESTRA,A PIE,VEHICULO,CASADO,NO REPORTADO,SECUNDARIA,76001000,1
,VALLE,CALI (CT),Jueves,11:20,JORGE ISAACS E4,URBANA,VIAS PUBLICAS,47,MASCULINO,AUTOMOVIL,CHEVROLET,CHEVELLE,1986,AZUL,LLAVE MAESTRA,A PIE,A PIE,CASADO,NO REPORTADO,TECNICO,76001000,1
,VALLE,CALI (CT),Viernes,21:00,CIUDAD CORDOBA E15,URBANA,VIAS PUBLICAS,30,FEMENINO,AUTOMOVIL,CHEVROLET,SPRINT,1988,AZUL,LLAVE MAESTRA,A PIE,A PIE,UNION LIBRE,NO REPORTADO,SECUNDARIA,76001000,1
,VALLE,CALI (CT),Viernes,21:00,SANTA TERESITA E2,URBANA,VIAS PUBLICAS,30,FEMENINO,AUTOMOVIL,KIA,PICANTO,2011,ROJO,LLAVE MAESTRA,A PIE,A PIE,DIVORCIADO,NO REPORTADO,SUPERIOR,76001000,1
,ANTIOQUIA,GUARNE,Domingo,1:00,LA HONDITA,RURAL,FINCAS Y SIMILARES,27,MASCULINO,CAMIONETA,KIA,CARENS,2015,BLANCO,ARMA DE FUEGO,VEHICULO,A PIE,CASADO,NO REPORTADO,SECUNDARIA,5318000,1
,ANTIOQUIA,ITAGUI,Lunes,18:50,EL GUAYABO,URBANA,PARQUEADERO,37,FEMENINO,AUTOMOVIL,RENAULT,STEPWAY,2011,GRIS,LLAVE MAESTRA,A PIE,A PIE,SOLTERO,NO REPORTADO,SECUNDARIA,5360000,1
,RISARALDA,PEREIRA (CT),Lunes,0:00,POBLADO II,URBANA,FRENTE A RESIDENCIAS NO REPORTADO VIA PUBLICA,48,FEMENINO,CAMIONETA,MAZDA,B2000,1990,BLANCO,LLAVE MAESTRA,A PIE,A PIE,UNION LIBRE,NO REPORTADO,SECUNDARIA,66001000,1
,VALLE,CALI (CT),Lunes,3:00,VILLA DEL SUR E11,URBANA,VIAS PUBLICAS,39,MASCULINO,CAMIONETA,SUZUKI,GRAND VITARA,2011,NEGRO,ARMA DE FUEGO,PASAJERO MOTOCICLETA,VEHICULO,SOLTERO,NO REPORTADO,SUPERIOR,76001000,1
,VALLE,CALI (CT),Lunes,11:00,EL TRONCAL E8,URBANA,VIAS PUBLICAS,68,MASCULINO,CAMIONETA,MAZDA,B2000,1997,ROJO,LLAVE MAESTRA,A PIE,A PIE,CASADO,NO REPORTADO,SECUNDARIA,76001000,1
,VALLE,CALI (CT),Lunes,17:15,MIRAFLORES E19,URBANA,VIAS PUBLICAS,66,FEMENINO,CAMIONETA,RENAULT,DUSTER,2013,NO REPORTADO,ARMA DE FUEGO,A PIE,VEHICULO,CASADO,NO REPORTADO,SECUNDARIA,76001000,1
,VALLE,YUMBO,Lunes,20:00,BELALCAZAR E25,URBANA,VIAS PUBLICAS,44,MASCULINO,AUTOMOVIL,CHEVROLET,SPARK,2007,NEGRO,LLAVE MAESTRA,A PIE,A PIE,UNION LIBRE,NO REPORTADO,SECUNDARIA,76892000,1
01/07/2014 12:00:00 AM,ANTIOQUIA,BELLO,Martes,22:00,EL CARMELO,URBANA,VIAS PUBLICAS,40,MASCULINO,AUTOMOVIL,CHEVROLET,LUV DIESEL,1986,ROJO NO REPORTADO BLANCO,LLAVE MAESTRA,A PIE,A PIE,CASADO,NO REPORTADO,SECUNDARIA,5088000,1
01/07/2014 12:00:00 AM,ARAUCA,FORTUL,Martes,17:00,VEREDA CARANAL,RURAL,CARRETERA,54,MASCULINO,CAMIONETA,CHEVROLET,NHR,2006,BLANCO,ARMA DE FUEGO,A PIE,VEHICULO,CASADO,NO REPORTADO,SECUNDARIA,81300000,1
01/07/2014 12:00:00 AM,HUILA,TELLO,Martes,19:10,VEREDA CUCHARITO,RURAL,LOTE BALDIO,37,MASCULINO,TAXI,HYUNDAI,ATOS,2012,AMARILLO,ARMA DE FUEGO,PASAJERO TAXI,CONDUCTOR TAXI,CASADO,NO REPORTADO,SECUNDARIA,41799000,1
01/07/2014 12:00:00 AM,SUCRE,OVEJAS,Martes,8:00,EL COSO,URBANA,VIAS PUBLICAS,59,MASCULINO,CAMIONETA,KIA,CARNIVAL,2008,BLANCO,NO REPORTADO,A PIE,VEHICULO,CASADO,NO REPORTADO,SECUNDARIA,70508000,1
01/07/2014 12:00:00 AM,VALLE,CALI (CT),Martes,6:18,PAMPA LINDA E19,URBANA,VIAS PUBLICAS,22,MASCULINO,AUTOMOVIL,KIA,RIO,2008,BEIGE,LLAVE MAESTRA,A PIE,A PIE,SOLTERO,NO REPORTADO,SECUNDARIA,76001000,1
01/07/2014 12:00:00 AM,VALLE,CALI (CT),Martes,14:15,EL INGENIO E17,URBANA,VIAS PUBLICAS,39,MASCULINO,CAMIONETA,CHEVROLET,CAPTIVA SPORT 2400,2010,GRIS,LLAVE MAESTRA,A PIE,A PIE,CASADO,NO REPORTADO,SECUNDARIA,76001000,1
01/07/2014 12:00:00 AM,VALLE,CALI (CT),Martes,19:30,LARES DE COMFENALCO E6,URBANA,FRENTE A RESIDENCIAS NO REPORTADO VIA PUBLICA,49,MASCULINO,CAMIONETA,CHEVROLET,LUV XTREME,1997,VERDE,LLAVE MAESTRA,A PIE,A PIE,CASADO,NO REPORTADO,TECNICO,76001000,1
01/07/2014 12:00:00 AM,VALLE,CANDELARIA,Martes,19:00,CGTO EL LAURO (23-1),URBANA,CASAS DE HABITACION,52,MASCULINO,CAMPERO,CHEVROLET,BISON,2008,AZUL,ARMA DE FUEGO,A PIE,A PIE,CASADO,NO REPORTADO,SECUNDARIA,76130000,1
01/07/2014 12:00:00 AM,VALLE,RESTREPO,Martes,0:00,VIA BUGA - BUENAVENTURA,RURAL,VIAS PUBLICAS,49,MASCULINO,TRACTO_CAMION,KENWORTH,LINEA STANDARD,1992,BLANCO,ARMA DE FUEGO,VEHICULO,VEHICULO,UNION LIBRE,NO REPORTADO,SECUNDARIA,76606000,1
03/07/2014 12:00:00 AM,ANTIOQUIA,BELLO,Jueves,22:00,LAS GRANJAS,URBANA,VIAS PUBLICAS,20,MASCULINO,AUTOMOVIL,CHEVROLET,SPRINT,1991,AZUL,LLAVE MAESTRA,A PIE,A PIE,SOLTERO,NO REPORTADO,SECUNDARIA,5088000,1
03/07/2014 12:00:00 AM,GUAJIRA,RIOHACHA (CT),Jueves,20:10,VEREDA EL HABRA,RURAL,TRAMO DE VIA,49,MASCULINO,AUTOMOVIL,HYUNDAI,NO REPORTADO,1997,BLANCO,ARMA DE FUEGO,PASAJERO TAXI,VEHICULO,UNION LIBRE,NO REPORTADO,SECUNDARIA,44001000,1
03/07/2014 12:00:00 AM,GUAJIRA,SAN JUAN DEL CESAR,Jueves,2:00,EL PRADO,URBANA,FRENTE A RESIDENCIAS NO REPORTADO VIA PUBLICA,52,MASCULINO,AUTOMOVIL,DAEWOO,CIELO,2000,AMARILLO,LLAVE MAESTRA,A PIE,VEHICULO,UNION LIBRE,NO REPORTADO,SECUNDARIA,44650000,1
03/07/2014 12:00:00 AM,RISARALDA,PEREIRA (CT),Jueves,20:00,VILLA DEL PRADO,URBANA,PARQUEADERO,54,MASCULINO,CAMIONETA,CHEVROLET,LUV 2.3,1993,AZUL,LLAVE MAESTRA,A PIE,A PIE,UNION LIBRE,NO REPORTADO,PRIMARIA,66001000,1
03/07/2014 12:00:00 AM,VALLE,CALI (CT),Jueves,15:15,NUEVA TEQUENDAMA E19,URBANA,VIAS PUBLICAS,46,MASCULINO,CAMIONETA,TOYOTA,LAND CRUSER,1993,ROJO,LLAVE MAESTRA,A PIE,A PIE,SOLTERO,NO REPORTADO,SECUNDARIA,76001000,1
03/07/2014 12:00:00 AM,VALLE,CALI (CT),Jueves,16:00,URIBE URIBE E8,URBANA,VIAS PUBLICAS,37,MASCULINO,CAMIONETA,TOYOTA,PRADO,2013,GRIS,ARMA DE FUEGO,A PIE,A PIE,SOLTERO,NO REPORTADO,SECUNDARIA,76001000,1
03/07/2014 12:00:00 AM,VALLE,CALI (CT),Jueves,16:03,CGTO GOLONDRINAS E1,RURAL,VIAS PUBLICAS,40,MASCULINO,MICROBUS,CHEVROLET,WFR,1994,BLANCO,LLAVE MAESTRA,A PIE,A PIE,CASADO,NO REPORTADO,TECNICO,76001000,1
03/07/2014 12:00:00 AM,VALLE,CALI (CT),Jueves,18:25,LOS CHORROS E18,URBANA,VIAS PUBLICAS,39,FEMENINO,AUTOMOVIL,KIA,PICANTO,2008,GRIS,LLAVE MAESTRA,A PIE,A PIE,CASADO,NO REPORTADO,SUPERIOR,76001000,1
03/07/2014 12:00:00 AM,VALLE,CALI (CT),Jueves,18:40,PRADOS DEL NORTE E2,URBANA,VIAS PUBLICAS,56,MASCULINO,CAMIONETA,MAZDA,B2000,2009,BEIGE,LLAVE MAESTRA,A PIE,A PIE,CASADO,NO REPORTADO,SECUNDARIA,76001000,1
04/07/2014 12:00:00 AM,GUAJIRA,RIOHACHA (CT),Viernes,17:20,LIBERTADOR,URBANA,VIAS PUBLICAS,41,MASCULINO,AUTOMOVIL,SUZUKI,LINEA STANDARD,2009,GRIS,LLAVE MAESTRA,A PIE,VEHICULO,CASADO,MEDICO,SUPERIOR,44001000,1
04/07/2014 12:00:00 AM,VALLE,CALI (CT),Viernes,8:20,ALAMEDA E9,URBANA,VIAS PUBLICAS,33,FEMENINO,AUTOMOVIL,CHEVROLET,SPRINT,2003,GRIS,LLAVE MAESTRA,A PIE,A PIE,CASADO,NO REPORTADO,TECNICO,76001000,1
04/07/2014 12:00:00 AM,VALLE,CALI (CT),Viernes,17:00,EL LIMONAR E17,URBANA,BAHIA,43,FEMENINO,AUTOMOVIL,KIA,PICANTO,2009,NEGRO,LLAVE MAESTRA,A PIE,A PIE,UNION LIBRE,NO REPORTADO,TECNICO,76001000,1
04/07/2014 12:00:00 AM,VALLE,CALI (CT),Viernes,17:00,SANTA MONICA RESIDENCIAL E2,URBANA,BAHIA,47,MASCULINO,CAMIONETA,TOYOTA,PRADO SUMO,2010,NEGRO,LLAVE MAESTRA,A PIE,A PIE,UNION LIBRE,NO REPORTADO,SECUNDARIA,76001000,1
04/07/2014 12:00:00 AM,VALLE,CALI (CT),Viernes,19:25,LOS GUADUALES E6,URBANA,VIAS PUBLICAS,51,MASCULINO,AUTOMOVIL,HYUNDAI,ATOS,2007,BEIGE,LLAVE MAESTRA,A PIE,A PIE,SOLTERO,NO REPORTADO,TECNICO,76001000,1
04/07/2014 12:00:00 AM,VALLE,CALI (CT),Viernes,19:30,EL INGENIO E17,URBANA,VIAS PUBLICAS,44,MASCULINO,CAMPERO,TOYOTA,PRADO,2013,BLANCO,ARMA DE FUEGO,A PIE,A PIE,CASADO,NO REPORTADO,SUPERIOR,76001000,1
04/07/2014 12:00:00 AM,VALLE,CALI (CT),Viernes,19:30,URBANIZACION CIUDAD JARDIN (NO),URBANA,VIAS PUBLICAS,48,MASCULINO,CAMIONETA,KIA,SPORTAGE,2008,BLANCO,LLAVE MAESTRA,A PIE,A PIE,CASADO,NO REPORTADO,SUPERIOR,76001000,1
04/07/2014 12:00:00 AM,VALLE,CALI (CT),Viernes,21:15,PANAMERICANO E24,URBANA,FRENTE A RESIDENCIAS NO REPORTADO VIA PUBLICA,29,MASCULINO,CAMIONETA,RENAULT,DUSTER,2015,ROJO,ARMA DE FUEGO,A PIE,A PIE,CASADO,NO REPORTADO,SUPERIOR,76001000,1
04/07/2014 12:00:00 AM,VALLE,PRADERA,Viernes,9:00,VEREDA EL RECREO,RURAL,FINCAS Y SIMILARES,30,MASCULINO,CAMIONETA,HYUNDAI,CAMIONETA,2006,BLANCO,LLAVE MAESTRA,A PIE,A PIE,SOLTERO,NO REPORTADO,SECUNDARIA,76563000,1
06/07/2014 12:00:00 AM,HUILA,NEIVA (CT),Domingo,0:00,EL TRIANGULO,URBANA,PARQUEADERO,49,MASCULINO,CAMIONETA,MAZDA,LINEA STANDARD,2012,BLANCO,LLAVE MAESTRA,A PIE,VEHICULO,CASADO,NO REPORTADO,SECUNDARIA,41001000,1
06/07/2014 12:00:00 AM,HUILA,PITALITO,Domingo,4:00,LOS ROSALES,URBANA,FRENTE A RESIDENCIAS NO REPORTADO VIA PUBLICA,53,MASCULINO,CAMPERO,DAIHATSU,LINEA STANDARD,1982,BLANCO,LLAVE MAESTRA,A PIE,A PIE,CASADO,NO REPORTADO,PRIMARIA,41551000,1
06/07/2014 12:00:00 AM,VALLE,CALI (CT),Domingo,0:00,EL LIMONAR E17,URBANA,BAHIA,27,FEMENINO,AUTOMOVIL,CHEVROLET,SPARK,2006,BEIGE,LLAVE MAESTRA,A PIE,A PIE,SOLTERO,NO REPORTADO,SUPERIOR,76001000,1
06/07/2014 12:00:00 AM,VALLE,CALI (CT),Domingo,4:00,TERRON COLORADO E1,URBANA,FRENTE A RESIDENCIAS NO REPORTADO VIA PUBLICA,58,MASCULINO,CAMPERO,CHEVROLET,GRAND VITARA,2005,BEIGE,LLAVE MAESTRA,A PIE,A PIE,CASADO,NO REPORTADO,PRIMARIA,76001000,1
06/07/2014 12:00:00 AM,VALLE,CALI (CT),Domingo,14:20,PAMPA LINDA E19,URBANA,VIAS PUBLICAS,28,MASCULINO,AUTOMOVIL,MAZDA,3,2011,NEGRO,ARMA DE FUEGO,A PIE,A PIE,SOLTERO,NO REPORTADO,SUPERIOR,76001000,1
06/07/2014 12:00:00 AM,VALLE,CALI (CT),Domingo,15:00,BUENOS AIRES E18,URBANA,VIAS PUBLICAS,61,FEMENINO,AUTOMOVIL,RENAULT,R4,1986,HABANO,LLAVE MAESTRA,A PIE,A PIE,SOLTERO,NO REPORTADO,SECUNDARIA,76001000,1
06/07/2014 12:00:00 AM,VALLE,CALI (CT),Domingo,20:30,EL REFUGIO E19,URBANA,VIAS PUBLICAS,37,MASCULINO,AUTOMOVIL,CHEVROLET,SPARK,2007,ROJO,LLAVE MAESTRA,A PIE,A PIE,CASADO,NO REPORTADO,SUPERIOR,76001000,1
06/07/2014 12:00:00 AM,VALLE,CALI (CT),Domingo,21:00,SAN ANTONIO E3,URBANA,VIAS PUBLICAS,41,FEMENINO,AUTOMOVIL,CHEVROLET,SPRINT,1992,BLANCO,LLAVE MAESTRA,A PIE,A PIE,CASADO,NO REPORTADO,SUPERIOR,76001000,1
